날짜,댓글,조회수,좋아요,싫어요
2021-02-26 08:38,누가 뭐라해도,177,3,1
2021-02-26 07:48,여지껏 금리인하로,284,4,1
2021-02-26 07:31,다우 큰폭 상승,301,3,7
2021-02-26 00:01,"삼성생명 연말 목표가! 30,100원이다...",339,1,4
2021-02-25 22:39,미 10년물 국채금리 1.461(5.2%...,598,8,2
2021-02-25 22:03,3월18일에 주총한대,530,23,2
2021-02-25 21:32,삼성생명  1천200주 매수,476,1,8
2021-02-25 21:28,ㅋㅋㅋ부모없이 함부로 자란 ㅇ.ㅏ.ㅇ.ㅣ...,218,3,2
2021-02-25 20:16,신기하네요!!!요술이네요!!!주문걸면 바...,268,2,3
2021-02-25 20:16,시장의 상태~~~!!,268,3,1
2021-02-25 20:02,오늘은 위클리옵션만기의 날~~~!,255,3,1
2021-02-25 17:29,ㄱ.ㄱ..ㅓ.ㅣ...ㅎ.ㅏ.수..jeon...,285,1,6
2021-02-25 15:03,마지막에 말아 올리자,477,1,4
2021-02-25 14:32,확실히삼전이 최고,675,7,6
2021-02-25 14:31,삼전 3.9퍼다,252,1,3
2021-02-25 13:25,10만생명시대...시발점,386,7,1
2021-02-25 13:15,"앞으로 이 주식은 74,000 이하에만 ...",295,4,1
2021-02-25 12:33,즉시연금 1심 판결(3.10일 14시),579,1,7
2021-02-25 12:29,개미들무덤 삼물 삼생 한전,264,1,0
2021-02-25 12:21,상한가 가자,177,3,2
2021-02-25 11:42,잘가네,204,2,2
2021-02-25 11:41,앞에 8숫다만 달리면 너를 반드시 떠나리...,297,3,4
2021-02-25 10:59,상한가 가자,161,1,3
2021-02-25 10:47,찬티들 왜그래.??,160,2,1
2021-02-25 09:05,삼한가,207,2,2
2021-02-25 08:42,어제 종가 산사람,290,2,1
2021-02-25 08:06,"소비심리 큰폭으로 개선 ""~",208,1,0
2021-02-25 08:05,이판사판 삼바유죄로 지배구조 흔들려 경영...,244,3,2
2021-02-24 23:28,이번주 변동성이라고 했고만~~!,343,5,5
2021-02-24 23:00,오늘같은날 종가 풀미수 몰빵하는날,351,2,4
2021-02-24 21:19,생명아 아무리떨어져봐라 난 전혀무섭지않다,704,1,20
2021-02-24 20:51,답글:[삭제된 게시물의 답글]오늘하락했다고우울...,163,3,1
2021-02-24 18:02,남들 다 떨어질때 떨어지는거 가지고  호...,230,1,5
2021-02-24 18:01,우상향?,225,4,6
2021-02-24 17:12,예전 지수 100씩 오를때 보합 주변서 ...,226,9,1
2021-02-24 15:58,우상향 잘만하고 잇구만. 일희일비하나 ㅉ...,488,8,11
2021-02-24 15:52,목표가 10만6천 상승했는데,438,10,1
2021-02-24 15:46,77층에서 본전 털었는데 큰일날뻔,299,2,3
2021-02-24 15:26,확실히 좀 오르고 빠지면 이해라도 한다....,202,5,2
2021-02-24 15:15,■미래에셋증권■ 1초 -57000주 추가...,193,3,1
2021-02-24 15:13,국채금리 올랏다고 주가오른거 싹다반납ㅋㅋ...,224,3,2
2021-02-24 15:11,■대표이사■ 해임 하라!!!!,123,2,2
2021-02-24 15:10,이 시키는 올라 갈적엔 뼈다구 값도 못하...,122,2,1
2021-02-24 15:10,■삼성증권■ 1초 -7000주 추가조작,161,3,1
2021-02-24 15:07,답글:[삭제된 게시물의 답글]미친. ..,111,1,2
2021-02-24 14:50,지금 이대로라면 한국 희망없습니다,163,2,1
2021-02-24 14:43,■삼성증권 매도 1등등극■ -6900주 ...,138,2,1
2021-02-24 14:41,■IR■ 02 772 6073 대표 해임,123,4,1
2021-02-24 14:40,역시 삼증 멋지네,139,2,1
2021-02-24 14:34,■삼성증권■ -7000주 1초 추가조...,157,3,1
2021-02-24 14:30,조금 더,129,2,1
2021-02-24 14:26,진정한 팩트는 이거죠,344,2,3
2021-02-24 14:23,■전 대표이사 1년 단기 사퇴하라■,112,2,0
2021-02-24 14:23,한생은 오르기나 하고 내리지,106,3,0
2021-02-24 14:12,■대표이사 해임하라■,162,10,0
2021-02-24 13:52,■삼성증권■ -2000주 추가조작,117,1,0
2021-02-24 13:51,금리인상하면  민주당,140,1,1
2021-02-24 13:49,■삼성증권■ 추가 폭락시도 가능 -2만주...,122,1,0
2021-02-24 13:41,OOO 널뛰기 하고 있네,112,2,0
2021-02-24 13:33,■1초 삼성증권■ -21000주 폭락 ...,123,3,1
2021-02-24 13:26,써글,114,3,0
2021-02-24 12:51,Ir  왜한거야,252,9,0
2021-02-24 12:30,조작생명 정도껏해라,142,3,0
2021-02-24 12:25,금리상승은 정치논리로,154,2,1
2021-02-24 12:03,사상최대 실적?,260,8,0
2021-02-24 12:01,삼성전자와 교환중,204,2,0
2021-02-24 11:59,추매했음... 100주,168,2,2
2021-02-24 11:57,빠질때는 시원하게,172,2,0
2021-02-24 11:54,어제 80200원이 고점 마지막 매도 타...,157,3,0
2021-02-24 11:53,삼성주가관리팀 보고서,300,4,0
2021-02-24 11:50,한생은 연초대비 35프로 올랐다,134,6,0
2021-02-24 11:48,주가하락의 배후에는,251,5,0
2021-02-24 10:44,삼생이 삼류생명 약자냐?,322,12,1
2021-02-24 10:40,니기미~~,154,8,1
2021-02-24 10:16,삼만원에 들어오는 삼생임원놈들,294,9,1
2021-02-24 09:54,떡락 가즈아 !,179,2,1
2021-02-24 09:42,분기 1조가 찍혔는데,381,9,1
2021-02-24 09:12,어제와 같은 패턴,214,6,0
2021-02-24 07:25,삼성그룹 해체 가능성 있을까요?,334,1,0
2021-02-24 07:21,부진사장이 삼성생명을 가질 수 있을까?,381,2,4
2021-02-24 01:19,파월의장  방금 의회증언 저금리 그대로유...,998,7,3
2021-02-24 00:20,지금 파월연설 이후 미10년채권 또 상승...,613,11,1
2021-02-23 22:56,전기차밧데리,250,0,0
2021-02-23 22:33,삼생 수요일 하한가 떨어질듯 하다!,692,3,9
2021-02-23 21:42,뭐가 두렵습니까?,800,13,6
2021-02-23 20:16,내일 왠지,1251,22,9
2021-02-23 19:21,가끔씩...,516,6,5
2021-02-23 22:52,답글:[삭제된 게시물의 답글]삼성생명,89,2,1
2021-02-23 18:56,"삼성생명, 상장 이후 '최대' 1.2조 ...",787,20,3
2021-02-23 22:21,답글:삼성생명 ★내일 85000원이 정답. +...,121,0,2
2021-02-23 18:48,★삼생 상한가VI발동부적★,380,13,4
2021-02-23 18:35,삼생 차다리 전기차나 정수기라도 팔라고!,223,5,2
2021-02-23 17:59,배당처럼  거짓말해도 되는,588,20,1
2021-02-23 17:54,IR에 삼생 개잡주요 홍보하네,342,5,0
2021-02-23 17:30,IR에 삼전 지분 매각에 대한 질문조차 ...,801,17,5
2021-02-23 17:16,ir보니까 기업에 미래가없네,557,15,3
2021-02-23 17:12,포트 폴리오 삼성전기 삼성sdi lg화학...,315,4,0
2021-02-23 17:11,바지들이 애쓴다,225,6,0
2021-02-23 17:01,ㅋㅋㅋ 급히 끝내네,293,5,1
2021-02-23 16:56,ir인데,595,8,1
2021-02-23 16:37,짜고 치는 IR,318,5,0
2021-02-23 16:25,삼성화재는 오랐는데 여긴 왜 이럼?,236,0,2
2021-02-23 16:21,간만에 들어왔는데 임마는 와이래 빌빌거리...,183,1,3
2021-02-23 16:07,삼생은양반이다.,392,0,4
2021-02-23 15:44,그동안 오른거 봐라,279,3,2
2021-02-23 15:41,오늘 IR때 그냥 상폐 선언해라! 상폐!,320,5,1
2021-02-23 15:23,다시 한번 71500원 안착,274,2,1
2021-02-23 15:21,삼성화재 vs 삼성생명?,249,1,0
2021-02-23 14:58,■ 심리전이 통하는 주식판이라? 안따까워...,283,3,8
2021-02-23 14:56,8만 기다린다 ㅋㅋ,189,1,3
2021-02-23 14:30,여러가지 하네,230,8,0
2021-02-23 14:10,양심이 조금이라도 있다면,495,2,4
2021-02-23 14:08,날라가야 정상아니냐 니들..,308,3,4
2021-02-23 13:34,휴,191,1,2
2021-02-23 13:32,지수 플러스 전환인디,194,5,2
2021-02-23 12:17,오늘 아침처럼,309,2,2
2021-02-23 12:15,오늘 IR때 그냥 상폐 선언해라! 상폐!,198,6,2
2021-02-23 12:06,8자 달면 너를 반드시 버리리라,539,7,1
2021-02-23 11:13,오늘 IR때 그냥 상폐 선언해라!,259,7,0
2021-02-23 11:11,오늘 IR...,223,1,0
2021-02-23 11:01,삼성전자 연말배당은 얼마나 될까?,197,0,1
2021-02-23 10:56,매동 좀 알려주세요 ~~~,282,0,1
2021-02-23 10:51,끝까지 간다,217,0,1
2021-02-23 10:45,미국 국체금리  폭등인데,249,7,0
2021-02-23 10:33,삼성생명 오후 마이너스 -20%폭락 할듯...,330,1,2
2021-02-23 10:43,답글:야 너놈의 글은 그냥 공해고 스뤠기에 불...,135,4,1
2021-02-23 09:28,대장주한화도밀린다,273,4,0
2021-02-23 09:27,"삼성생명 연말 목표가! 30,100원이다...",231,1,2
2021-02-23 09:22,삼성생명 오후 마이너스 -20%폭락 할듯...,325,2,5
2021-02-23 09:19,삼성생명 오후는 개하락 마감입니다.마이너...,190,3,2
2021-02-23 09:22,답글:야.. 개하수야~~ 넌 왜 여기서 이렇게...,174,1,2
2021-02-23 09:17,작전상철수다.,231,0,4
2021-02-23 09:14,어제 미국  항공. 유통주 큰 상승,172,2,2
2021-02-23 09:11,매ㆍ친ㆍ년 오줌싸듯 하노,139,1,2
2021-02-23 09:11,거래량 폭발 !!!,279,1,3
2021-02-23 08:56,GAP 돌파하라~~~!,176,2,1
2021-02-23 08:22,"미국, 한국 금리 오른다고 경제신문 마다...",297,7,2
2021-02-23 08:00,주가 조작땐 이익의 2배 과징금 법안 제...,235,7,0
2021-02-23 07:59,10만  삼생 가자,311,7,2
2021-02-23 07:41,21년도주총 안건.,333,12,2
2021-02-23 07:23,오늘 실적발표인데,843,2,19
2021-02-23 06:28,올해 배당금,763,0,4
2021-02-23 02:44,기술주 폭락 가치주 상승,379,3,2
2021-02-23 01:46,존버는 승리한다,367,13,2
2021-02-23 01:05,삼성생명 10년전 공모가는 11만원입니다,502,2,3
2021-02-23 00:43,삼성생명 화요일 대폭락 입니다!미리대피하...,575,0,2
2021-02-23 00:35,금리인상 수혜 받으면 어차피 계속 오름 ...,343,7,1
2021-02-23 00:32,10년물...... 1.9%돌파........,480,3,1
2021-02-23 00:29,역사상최저가손절한trav...ㅋㅋㅋ,243,4,2
2021-02-23 00:18,삼성생명 화요일 대폭락 입니다!미리대피하...,267,0,5
2021-02-22 22:26,삼전매각후 배당 ㅋ,395,2,1
2021-02-22 20:46,기관외인이 매수 경쟁한듯,1299,8,3
2021-02-22 20:41,부진사장이 삼성생명을 가질 수 있을까?,548,3,1
2021-02-22 22:06,답글:부진사장이 삼성생명을 가질 수 있을까?,271,7,1
2021-02-22 20:32,10만  삼생 가자,314,4,2
2021-02-22 19:42,부진사장이 삼성생명을 가질 수 있을까?,692,8,4
2021-02-22 17:15,삼성생명을 지배하는자 삼성전자를 지배한다,716,9,5
2021-02-22 17:14,자 삼전매각하고 청산하자 ㅋ,458,4,2
2021-02-22 16:24,오늘 미국 급락인데 ㅋ,1097,5,4
2021-02-22 16:21,왜 국채가 오르는데 보험업이좋아? 라고 ...,1426,22,4
2021-02-22 16:13,내일IR,1442,3,3
2021-02-22 15:56,개미들 이란!,667,3,3
2021-02-22 15:33,죽돌선생~~!,392,2,2
2021-02-22 15:17,꺄율 기다리기 잘했담ㅠㅠ,499,3,8
2021-02-22 15:08,미국. 1분기 GDP 성장 예상 두배로 ...,475,1,4
2021-02-22 15:07,삼증,399,1,3
2021-02-22 15:06,꼬라지 보니 자사주 매입이나 분기배당 나...,1399,9,3
2021-02-22 15:04,개미들 이걸 파네,447,4,3
2021-02-22 15:03,내일 8만 가나요?제발 1년째임 ㅠㅠ,422,2,2
2021-02-22 15:00,79000만리장성을 누가 쌓았나. 넘기 ...,836,3,0
2021-02-22 14:57,오늘 기분좋은 이유,438,1,2
2021-02-22 14:38,오늘상한가가기는틀렸다.,664,3,3
2021-02-22 14:15,기관,279,2,2
2021-02-22 13:55,허벌나게깨지는넘은.주식접어라.,262,1,1
2021-02-22 13:47,근데 3년전부터 단계적 하락,514,2,0
2021-02-22 13:45,내일은자사주매입도발표하나.,625,3,1
2021-02-22 13:45,삼성생명공익재단 이사장 해임의 의미 : ...,636,13,3
2021-02-22 13:27,재용회장 삼성생명 공익재단이사장에서 해임...,322,0,1
2021-02-22 13:18,그래서 언제 8자 달건데..?,245,0,1
2021-02-22 13:17,재용회장 삼성생명 공익재단이사장에서 해임...,232,0,1
2021-02-22 13:15,삼성생명 한화생명에 즉각매각하라!국민명령...,229,2,1
2021-02-22 12:11,오늘도 화나가 더 강하게 움직일거라 예상...,560,3,3
2021-02-22 12:04,저항대 79100원 근처로 보면 되공..,415,1,3
2021-02-22 11:48,에이 아까팔껄,819,1,7
2021-02-22 11:44,재용회장 삼성생명 공익재단이사장에서 해임...,323,0,2
2021-02-22 11:16,78600에 털고 나왔습니다.,295,4,0
2021-02-22 11:13,주가조작질은삼성이하니.,227,2,1
2021-02-22 11:12,미국채 10년물,281,4,1
2021-02-22 11:06,금리는 계속  오를수 밖에 없다 !!!,417,7,0
2021-02-22 11:02,삼성생명을 주축으로하여,778,10,3
2021-02-22 10:59,오늘종가,233,2,1
2021-02-22 10:57,8만원 매물 구경하러가자,213,4,0
2021-02-22 10:47,거래량 죽인다....화나 잘하면 잡겠다,213,2,0
2021-02-22 10:45,곰매들아!!,190,1,0
2021-02-22 10:44,moo sun 1 2 go?,158,3,0
2021-02-22 10:29,상한가 갈때 됐다 ㅎㅎ,356,4,1
2021-02-22 10:27,재용회장 삼성생명 공익재단이사장에서 해임...,226,1,0
2021-02-22 10:26,삼성생명 한화생명에 즉각매각하라!국민명령...,160,2,1
2021-02-22 10:24,재용회장 삼성생명 공익재단이사장에서 해임...,148,2,0
2021-02-22 10:22,꼬붕 IR 때 암말도 안하면 찍이뿐다~~...,167,0,0
2021-02-22 10:20,재용회장 삼성생명 공익재단이사장에서 해임...,157,2,0
2021-02-22 10:18,85000평균매입 주당손실 6800으로 ...,309,4,1
2021-02-22 10:16,재용회장 삼성생명 공익재단이사장에서 해임...,145,0,0
2021-02-22 10:14,7,138,1,0
2021-02-22 10:14,분위기 좋은데 내일 멍멍이 소리 하면 뒤...,159,3,0
2021-02-22 10:10,누군가~~,163,0,0
2021-02-22 10:04,엄청난호재가널려뿌렸네.,239,0,1
2021-02-22 09:59,재용회장 삼성생명 공익재단이사장에서 해임...,216,3,1
2021-02-22 09:55,재용회장 삼성생명 공익재단이사장에서 해임...,303,1,0
2021-02-22 09:55,삼증 아작 내고 자산가치 찾아가자,173,2,0
2021-02-22 09:47,8만5천 이번달 오겠죠,199,0,0
2021-02-22 09:45,머선 일이고???,192,0,0
2021-02-22 09:45,1차 상가겠네요,200,1,1
2021-02-22 09:44,본전이 눈에 보인다!!!!,294,1,1
2021-02-22 09:39,본질에 집중해라,222,1,0
2021-02-22 09:38,주식은 타이밍~~,170,1,0
2021-02-22 09:36,와 73층에서 타자마자 급등?,499,0,0
2021-02-22 09:29,삼증 나타나는거 포착하기 위해,265,4,0
2021-02-22 09:26,가만 있으면 올라가는 주식,200,1,0
2021-02-22 09:26,보험업종평균4%상승,174,0,0
2021-02-22 09:25,이런 모양에서 7만원깨지면 사려는 인간들,272,1,0
2021-02-22 09:09,왜 세일안하노?,146,0,1
2021-02-22 09:05,한화생명4%상승출발.,141,2,0
2021-02-22 08:57,낙폭과대종목.,148,0,1
2021-02-22 08:53,내일은 IR !!!,259,0,2
2021-02-22 08:25,주가가 부진하다,211,0,1
2021-02-22 07:48,이제 누가 이사장이 될것인가,373,0,1
2021-02-21 23:52,삼생 21년 년말 목표주가는 6만원 입니...,297,5,8
2021-02-21 23:48,재용이형,237,1,0
2021-02-21 23:29,재용회장 삼성생명 공익재단이사장에서 해임...,409,5,1
2021-02-21 19:47,trav...ㄴ.ㅣ...ㅇ.ㅏ.부.ㅈ.ㅣ...,295,4,5
2021-02-21 19:44,삼성생명 21년 년말 주가는 4만원 예상...,305,1,5
2021-02-21 18:53,재용회장 삼성생명 공익재단이사장에서 해임...,578,1,4
2021-02-21 18:44,재용회장 삼성생명 공익재단이사장에서 해임...,225,0,4
2021-02-21 18:20,바겐세일 가즈아!,277,1,5
2021-02-21 17:54,재용회장 삼성생명 공익재단이사장에서 해임...,253,0,1
2021-02-21 17:54,?케 부진한겨  ㅋㅋ,245,4,0
2021-02-21 17:41,삼성가 오너들은    범죄자,317,21,2
2021-02-21 17:40,재용회장 삼성생명 공익재단이사장에서 해임...,208,0,1
2021-02-21 17:16,재용회장 삼성생명 공익재단이사장에서 해임...,199,0,1
2021-02-21 16:46,대박 시간표  급박하게  다가오고있다,487,4,3
2021-02-21 16:29,재용회장 삼성생명 공익재단이사장에서 해임...,232,1,1
2021-02-21 16:25,재용회장 삼성생명 공익재단이사장에서 해임...,199,0,1
2021-02-21 16:23,"삼성생명 연말 목표가! 30,100원이다...",277,2,5
2021-02-21 15:44,담주 금리 인상으로 폭등 예상~~,597,15,2
2021-02-21 15:39,[자유와정의는 인간본연의 본성이다..],198,1,0
2021-02-21 15:36,재용회장 삼성생명 공익재단이사장에서 해임...,222,1,1
2021-02-21 14:55,골든크로스?,597,8,2
2021-02-21 14:30,재용회장 삼성생명 공익재단이사장에서 해임...,253,1,1
2021-02-21 14:07,"""美 10년물 금리, 1.5%까지 상승할...",249,1,2
2021-02-21 13:56,목표가 83000원,295,6,3
2021-02-21 13:21,재용회장 삼성생명 공익재단이사장에서 해임...,256,0,1
2021-02-21 13:15,재용회장 삼성생명 공익재단이사장에서 해임...,195,0,1
2021-02-21 13:12,"[2/4주차 종목점검]인선이엔티,LG전자...",224,0,3
2021-02-21 13:12,재용회장 삼성생명 공익재단이사장에서 해임...,182,0,1
2021-02-21 13:09,재용회장 삼성생명 공익재단이사장에서 해임...,185,1,2
2021-02-21 13:07,재용회장 삼성생명 공익재단이사장에서 해임...,159,0,2
2021-02-21 13:05,재용회장 삼성생명 공익재단이사장에서 해임...,166,0,2
2021-02-21 13:00,재용회장 삼성생명 공익재단이사장에서 해임...,160,0,2
2021-02-21 12:52,재용회장 삼성생명 공익재단이사장에서 해임...,177,0,2
2021-02-21 12:56,답글:재용회장 삼성생명 공익재단이사장에서 해임...,205,0,2
2021-02-21 10:20,[인간들이 진정원하는건 삶의욕구의완성이지...,214,0,3
2021-02-21 05:19,삼생은,374,8,5
2021-02-21 03:49,원화의 저주가 온다.....한국인의 눈물,416,1,7
2021-02-20 22:58,[사투리는 전략전술용미끼이다..],295,0,5
2021-02-20 15:52,[105000원] ......5프로......,426,1,1
2021-02-20 15:25,삼성관련주중에 삼생보다 안좋은것 있나요?,624,4,6
2021-02-20 15:52,답글:삼성물산 요,390,13,0
2021-02-20 14:28,The Giving Pledge,257,1,1
2021-02-20 14:19,삼생법 통과돼야,471,1,2
2021-02-20 13:51,"삼성생명 연말 목표가! 30,100원이다...",326,1,6
2021-02-20 13:42,보험법발의는 어대로 갔나?,315,5,1
2021-02-20 11:33,섹터 업황 다 중요하지만,298,8,3
2021-02-20 09:58,제일 벙셍같은 놈들이,375,3,5
2021-02-20 09:46,삼성그룹 주주 단톡방입니다,249,0,3
2021-02-20 06:28,주주명부.언제바꾸나,350,12,0
2021-02-20 02:19,미국채 10년 금리,765,21,1
2021-02-20 01:04,[105000원] ...도달하기 전에.,395,3,1
2021-02-20 00:29,삼성생명법 폐기된건가여?,617,3,3
2021-02-19 22:09,삼전 매각후 전액배당 ㅋ,396,7,1
2021-02-19 18:15,2씨 박꺼,358,19,3
2021-02-19 16:47,찍어눌러서 억눌러져 있을때의 반등은 더...,566,14,5
2021-02-19 16:22,국채금리올라가는데도.빠지는잡주는.,410,22,3
2021-02-19 15:54,삼생은!,379,9,4
2021-02-19 15:19,[헤세바르텍이 조선에왔을때 상인과 상점을...,326,2,1
2021-02-19 16:47,답글:[헤세바르텍이 조선에왔을때 상인과 상점을...,153,0,0
2021-02-19 15:14,호재에도하락하는삼성생명.,810,15,1
2021-02-19 15:12,제보자 20억 포상금,429,5,3
2021-02-19 15:19,답글:제보자 20억 포상금,222,2,2
2021-02-19 14:57,오늘같은 날 매수안하믄 주식하지마라,492,8,5
2021-02-19 14:55,보합으로 마무리 가자,230,1,2
2021-02-19 14:44,국민위로금 돈 푼단다!,353,1,2
2021-02-19 14:38,프로그램매도...,288,3,1
2021-02-19 13:51,개삼증,214,3,0
2021-02-19 13:19,73층에서 탔습니다,508,2,3
2021-02-19 13:17,지수는 거의 회복됐는데,246,5,1
2021-02-19 12:44,다음주에 떡락이든 떡등이던 결정 할 듯!,485,2,2
2021-02-19 12:37,국민청원 누르세요 주주님들 링크첨부,253,6,1
2021-02-19 12:31,시장 주도주가 바뀐다던데~,467,1,3
2021-02-19 12:09,아이구메야!,238,2,2
2021-02-19 11:59,한생이 보험주 대장주 맞네,226,4,1
2021-02-19 11:55,Clsa 누구냐!! 넌??,256,2,1
2021-02-19 11:53,이넘회사정신을못차리네.,189,3,1
2021-02-19 11:49,한생은 역쉬 대장주 인정 이런장에서 저렇...,184,4,0
2021-02-19 11:48,한화는 채권금리 올라서 연중최고가 오늘도...,180,4,1
2021-02-19 11:47,한화생명6%상승.삼생3%하락.,244,5,0
2021-02-19 11:38,뭐.이따구회사가다있나.,158,4,2
2021-02-19 11:35,카카오 배민 창업주는 개인재산 통크게 기...,139,6,0
2021-02-19 11:31,코인이 왜이리 올랐지 ?,138,3,1
2021-02-19 11:27,주가,151,0,4
2021-02-19 11:27,국민연금,188,2,2
2021-02-19 11:04,한화생명만 수혜주인가 ???,235,10,1
2021-02-19 10:43,삼생대표 재테크에 뛰어나다,201,6,0
2021-02-19 10:37,이게 삼썽의 진면목이지,229,7,0
2021-02-19 10:37,어제 고점에서 판 개미들이 winner ...,168,3,0
2021-02-19 10:34,아놔....,201,4,0
2021-02-19 10:25,보험회사중유일하게하락하는삼성생명.,180,3,1
2021-02-19 10:22,완전 파렴치하구만,183,6,0
2021-02-19 10:05,와 한화생명 오늘도 쩜상ㄷㄷ,281,5,1
2021-02-19 10:02,금리오르면 한화만 이익나냐?,190,4,2
2021-02-19 09:59,다음주 화요일보자꾸나!,191,2,1
2021-02-19 09:56,조작질은 진짜 대단하다!,152,5,1
2021-02-19 09:55,삼성그룹 주주 단톡방입니다,131,0,3
2021-02-19 09:51,주가 오를수 밖에 없는 이유 vs 떨어질...,277,3,4
2021-02-19 09:45,마치 장기투자 주주들  뒤통수 치라는,155,9,1
2021-02-19 09:43,주가 떨어지는거 실화냐,141,3,1
2021-02-19 09:40,자사주 매입하여 주주들  위로해주어야 한...,132,3,1
2021-02-19 09:35,끝났네,188,2,0
2021-02-19 09:27,매도바스켓 넣고 매도질하면서,155,2,1
2021-02-19 09:26,자사주 매입하여 주주들 가치제고를 위하여...,165,2,4
2021-02-19 09:22,생보주들 급등인데,160,4,0
2021-02-19 09:19,주가가 왜이리 부진한고?,169,1,1
2021-02-19 09:19,아무리 생각해도  뻔뻔하다고 밖에,131,2,0
2021-02-19 09:10,한화생명이대장주냐.,226,5,1
2021-02-19 09:01,조작질그만해라.,153,2,1
2021-02-19 06:48,10년 채권금리가 2019년 금리까지 올...,363,9,3
2021-02-19 05:25,쌍끌이매수,487,1,3
2021-02-19 03:07,정신건강을 위해,652,0,3
2021-02-18 23:12,★재용이 완전 새됐네^^   대통령 사면...,543,17,2
2021-02-18 22:33,★ 삼성생명의 금융 지주사 체제 전환★ ...,579,9,2
2021-02-18 20:14,시장에 대한 해석~~!,548,5,2
2021-02-18 19:57,삼성생명에서 보험금 받기 힘들다 ㅠㅠ.....,289,5,3
2021-02-18 19:29,"삼성생명 연말 목표가! 30,100원이다...",350,8,5
2021-02-18 17:49,75000원이하면 풀신용  풀베팅,673,11,7
2021-02-18 16:59,삼성생명은 내년에도 주가 5~6만원 입니...,350,10,7
2021-02-18 16:17,오늘 판 개미들은.,786,6,2
2021-02-18 16:15,은행,385,8,2
2021-02-18 16:10,코스피 추락에는  여지없이,428,6,2
2021-02-18 15:59,삼상 하락 원인은,718,5,7
2021-02-18 15:58,길게보고가면.,314,3,2
2021-02-18 15:56,개미들이문제군.잘하고있어.,232,2,2
2021-02-18 15:53,아니 이게 대형주 맞나?,259,7,1
2021-02-18 15:46,2거래일,419,3,3
2021-02-18 15:24,이넘들조작질한것봐라.,288,2,1
2021-02-18 15:18,증권사들 그가격에 사고팔고 사고팔고,290,3,1
2021-02-18 15:09,또..또..,186,2,0
2021-02-18 14:59,어차피 금리가 더 떨어질수는 없잖아,376,3,2
2021-02-18 14:41,삼성생명 버핏형님께 매각하라!매각하라!,193,4,2
2021-02-18 14:32,368에 걸어놨는데 왜 이씨 안팔려,195,1,0
2021-02-18 14:21,거래량 좋아부러~~~,264,2,2
2021-02-18 14:17,범수 봉진하고 드라곤하고 다른 점!,187,5,1
2021-02-18 14:13,공매아그들단속도않고.,152,2,2
2021-02-18 13:52,주포가어느넘이냐.,187,5,1
2021-02-18 13:47,금리는 오를수 밖에 없다!!!,186,4,2
2021-02-18 13:36,23일까지 기다리다가 꼬붕하는거 보고,218,3,2
2021-02-18 13:28,삼성생명 버핏형님께 매각하라!,183,4,2
2021-02-18 13:25,물산 꼬라박는데 삼생 뜨는거 보면,483,2,2
2021-02-18 13:21,병원관계자가 왈!,301,3,4
2021-02-18 13:03,매도잔량 개많아! 시장하락!,210,2,6
2021-02-18 12:51,사둬라 20도 넘을 녀석이다,207,2,1
2021-02-18 12:26,주가가 부진하다,200,3,1
2021-02-18 12:24,78층에 갇혔어요,182,4,1
2021-02-18 12:16,개하수들은 다 던졌냐?,175,2,3
2021-02-18 11:55,삼성의금융지주사 생명,257,2,4
2021-02-18 11:49,76300입주,207,1,1
2021-02-18 11:51,답글:76300입주,146,1,1
2021-02-18 11:43,은근히 매집하네..,188,1,2
2021-02-18 11:36,가즈~~아,127,1,1
2021-02-18 11:25,삼생 이부진에게 갈 확률이 있을까요?,520,3,1
2021-02-18 11:05,행님들 다들,466,1,2
2021-02-18 10:56,뭘 눈치보고 안올라가냐.,169,0,3
2021-02-18 10:35,재료는?,244,1,1
2021-02-18 10:31,호텔신라을 갖는다공?,386,5,1
2021-02-18 10:30,바코드,153,2,1
2021-02-18 10:27,삼생 이부진 누님께 갈 수 있을까요?,178,1,1
2021-02-18 10:23,호텔신라는 김치국부터 마시네!,239,2,2
2021-02-18 10:15,85층에 사람있습니다,310,4,1
2021-02-18 09:53,삼증이고 자시고,204,3,3
2021-02-18 09:46,삼성그룹 주주 단톡방입니다,179,0,6
2021-02-18 09:38,위로는 매물대 없다이!,242,2,2
2021-02-18 09:31,씨엘형닝들ㅋㅋ,327,2,1
2021-02-18 09:29,삼성생명법외통과안되나.,201,3,2
2021-02-18 09:26,개하수들아!  팔아라!,221,1,2
2021-02-18 09:22,아랫동네에서 3만주 곰매지른 세리~~,167,2,2
2021-02-18 09:21,자사주매입으로,190,2,2
2021-02-18 09:20,한투,134,1,1
2021-02-18 09:19,75000원에는 풀신용 몰빵,210,1,3
2021-02-18 09:19,거래량 좋아부러~~~,136,2,1
2021-02-18 09:18,10만원 이상 되어야된다  오른다,122,2,1
2021-02-18 09:17,자사주 3000억이면,171,1,2
2021-02-18 09:15,위가 그냥 허당이네 그려~~,121,1,2
2021-02-18 09:12,주포가어느넘이냐.,116,1,1
2021-02-18 09:11,삼생대표만 반대안하면,144,2,2
2021-02-18 09:07,또조작질들어가나.,117,2,0
2021-02-18 08:35,버핏도 보험주 대량 편입 !!!,450,4,2
2021-02-18 07:46,23일 IR 컨퍼런스다!,249,1,0
2021-02-18 07:26,컨센서스 조작질도 뽀록났다.,287,6,2
2021-02-18 07:21,오늘 8만  안넘기면,509,7,2
2021-02-18 03:19,주가조작삼성증권거덜나면.,370,11,1
